ID,target
test_id_4766,52.443207
test_id_4767,13.013884
test_id_4768,21.92151
test_id_4769,47.7097
test_id_4770,21.057178
test_id_4771,17.536089
test_id_4772,25.687178
test_id_4773,41.111504
test_id_4774,33.957447
test_id_4775,24.956764
test_id_4776,25.007463
test_id_4777,39.66299
test_id_4778,38.568577
test_id_4779,39.68746
test_id_4780,41.02467
test_id_4781,40.300606
test_id_4782,38.078518
test_id_4783,33.76946
test_id_4784,34.586433
test_id_4785,52.503826
test_id_4786,19.567873
test_id_4787,18.113768
test_id_4788,28.65535
test_id_4789,35.040707
test_id_4790,33.39697
test_id_4791,19.726887
test_id_4792,23.050434
test_id_4793,39.67116
test_id_4794,61.27692
test_id_4795,34.959423
test_id_4796,49.78916
test_id_4797,14.891974
test_id_4798,25.229946
test_id_4799,62.71652
test_id_4800,41.658184
test_id_4801,17.141542
test_id_4802,12.830892
test_id_4803,16.939806
test_id_4804,35.693016
test_id_4805,19.35489
test_id_4806,31.218206
test_id_4807,36.662796
test_id_4808,40.81916
test_id_4809,109.87009
test_id_4810,25.688913
test_id_4811,59.727177
test_id_4812,16.498852
test_id_4813,34.20754
test_id_4814,33.59617
test_id_4815,22.659723
test_id_4816,203.45883
test_id_4817,77.90923
test_id_4818,18.061047
test_id_4819,40.237778
test_id_4820,37.688934
test_id_4821,45.261356
test_id_4822,20.754078
test_id_4823,52.11258
test_id_4824,19.513054
test_id_4825,24.1616
test_id_4826,27.806332
test_id_4827,15.381561
test_id_4828,29.161875
test_id_4829,38.512863
test_id_4830,33.510185
test_id_4831,26.12223
test_id_4832,32.531273
test_id_4833,24.151848
test_id_4834,35.596916
test_id_4835,24.824558
test_id_4836,47.232666
test_id_4837,16.501484
test_id_4838,45.13461
test_id_4839,82.73952
test_id_4840,52.396904
test_id_4841,38.523426
test_id_4842,56.702877
test_id_4843,37.943043
test_id_4844,56.480015
test_id_4845,49.385338
test_id_4846,22.837395
test_id_4847,44.12026
test_id_4848,56.854614
test_id_4849,59.83937
test_id_4850,41.425583
test_id_4851,67.59332
test_id_4852,37.76334
test_id_4853,62.600365
test_id_4854,42.223717
test_id_4855,28.484718
test_id_4856,51.413376
test_id_4857,47.198494
test_id_4858,40.882595
test_id_4859,26.41985
test_id_4860,35.35001
test_id_4861,57.189697
test_id_4862,15.75352
test_id_4863,44.47427
test_id_4864,57.166138
test_id_4865,21.792637
test_id_4866,61.473885
test_id_4867,33.04643
test_id_4868,33.95753
test_id_4869,30.51155
test_id_4870,59.41668
test_id_4871,67.84842
test_id_4872,43.702377
test_id_4873,53.44336
test_id_4874,61.710373
test_id_4875,16.398127
test_id_4876,36.429886
test_id_4877,42.590324
test_id_4878,65.88111
test_id_4879,50.977966
test_id_4880,37.4798
test_id_4881,23.907627
test_id_4882,38.955
test_id_4883,23.553677
test_id_4884,16.047676
test_id_4885,29.787441
test_id_4886,19.10462
test_id_4887,35.999283
test_id_4888,25.345217
test_id_4889,38.817173
test_id_4890,20.89924
test_id_4891,27.127827
test_id_4892,11.976802
test_id_4893,97.112564
test_id_4894,39.037292
test_id_4895,19.648563
test_id_4896,31.153461
test_id_4897,26.387314
test_id_4898,43.969208
test_id_4899,104.29556
test_id_4900,71.045105
test_id_4901,42.43284
test_id_4902,47.199837
test_id_4903,21.168068
test_id_4904,38.995235
test_id_4905,19.547436
test_id_4906,33.89597
test_id_4907,18.332424
test_id_4908,36.691868
test_id_4909,36.30143
test_id_4910,7.1502495
test_id_4911,14.087772
test_id_4912,16.56902
test_id_4913,18.382832
test_id_4914,13.285498
test_id_4915,15.3344145
test_id_4916,31.540577
test_id_4917,30.309984
test_id_4918,60.247086
test_id_4919,43.186546
test_id_4920,18.642208
test_id_4921,29.897896
test_id_4922,28.356382
test_id_4923,38.95399
test_id_4924,47.91132
test_id_4925,18.774857
test_id_4926,24.752115
test_id_4927,31.200294
test_id_4928,54.187607
test_id_4929,66.497086
test_id_4930,22.619844
test_id_4931,45.66199
test_id_4932,19.375393
test_id_4933,54.823166
test_id_4934,28.652916
test_id_4935,16.179222
test_id_4936,23.036825
test_id_4937,12.545478
test_id_4938,22.352358
test_id_4939,24.26718
test_id_4940,15.217926
test_id_4941,14.747621
test_id_4942,17.061535
test_id_4943,34.71301
test_id_4944,16.815737
test_id_4945,43.39232
test_id_4946,35.36589
test_id_4947,70.31639
test_id_4948,75.73396
test_id_4949,24.088364
test_id_4950,18.554213
test_id_4951,68.7837
test_id_4952,34.44747
test_id_4953,22.523632
test_id_4954,25.704079
test_id_4955,25.336056
test_id_4956,34.7116
test_id_4957,38.616676
test_id_4958,22.2491
test_id_4959,63.253494
test_id_4960,26.821192
test_id_4961,22.15696
test_id_4962,28.302805
test_id_4963,25.969595
test_id_4964,49.379185
test_id_4965,38.26854
test_id_4966,61.087727
test_id_4967,19.371433
test_id_4968,40.367764
test_id_4969,27.190916
test_id_4970,32.065395
test_id_4971,24.093033
test_id_4972,40.05094
test_id_4973,12.07066
test_id_4974,39.236073
test_id_4975,24.536983
test_id_4976,22.990833
test_id_4977,32.851402
test_id_4978,24.435726
test_id_4979,27.261127
test_id_4980,67.53179
test_id_4981,21.194393
test_id_4982,18.379543
test_id_4983,27.548532
test_id_4984,38.043415
test_id_4985,50.11989
test_id_4986,77.13223
test_id_4987,21.143427
test_id_4988,56.00213
test_id_4989,22.173792
test_id_4990,1.7001241
test_id_4991,2.1162252
test_id_4992,1.8365395
test_id_4993,2.1450698
test_id_4994,1.640973
test_id_4995,1.8693752
test_id_4996,1.8101065
test_id_4997,1.3052589
test_id_4998,1.5232852
test_id_4999,1.6691014
test_id_5000,1.9682407
test_id_5001,1.6255267
test_id_5002,2.0121422
test_id_5003,1.932415
test_id_5004,1.8936371
test_id_5005,1.708493
test_id_5006,1.8962779
test_id_5007,2.74388
test_id_5008,1.4442424
test_id_5009,1.9071227
test_id_5010,1.860161
test_id_5011,2.064483
test_id_5012,1.6221607
test_id_5013,1.6821542
test_id_5014,1.6767532
test_id_5015,1.9627414
test_id_5016,1.900139
test_id_5017,2.294589
test_id_5018,1.6567303
test_id_5019,1.914701
test_id_5020,1.8861508
test_id_5021,1.609277
test_id_5022,1.3471373
test_id_5023,2.356162
test_id_5024,1.6453685
test_id_5025,1.3846703
test_id_5026,2.9321377
test_id_5027,1.3717095
test_id_5028,1.3716584
test_id_5029,1.8018786
test_id_5030,2.4116876
test_id_5031,1.721028
test_id_5032,1.3812145
test_id_5033,1.7130228
test_id_5034,1.7888799
test_id_5035,1.7509615
test_id_5036,1.8844538
test_id_5037,1.8973147
test_id_5038,1.6797596
test_id_5039,1.7190701
test_id_5040,2.0582283
test_id_5041,1.5882196
test_id_5042,3.1889129
test_id_5043,1.5594387
test_id_5044,2.3781736
test_id_5045,2.2531958
test_id_5046,6.571673
test_id_5047,1.7447627
test_id_5048,1.6459489
test_id_5049,4.732217
test_id_5050,1.8711193
test_id_5051,1.9570625
test_id_5052,1.6938139
test_id_5053,1.5986836
test_id_5054,1.7502745
test_id_5055,1.7913233
test_id_5056,1.9135046
test_id_5057,1.7337972
test_id_5058,1.3815745
test_id_5059,1.652198
test_id_5060,2.3974805
test_id_5061,3.4736445
test_id_5062,2.027245
test_id_5063,2.0106864
test_id_5064,1.5400084
test_id_5065,1.5958759
test_id_5066,1.6707891
test_id_5067,1.9055234
test_id_5068,1.8621843
test_id_5069,1.8251923
test_id_5070,1.4854283
test_id_5071,2.1312099
test_id_5072,1.8849196
test_id_5073,1.6248178
test_id_5074,1.6723553
test_id_5075,1.5726361
test_id_5076,1.7177906
test_id_5077,1.3865901
test_id_5078,1.9212791
test_id_5079,1.3533901
test_id_5080,1.4849255
test_id_5081,1.4182459
test_id_5082,10.471376
test_id_5083,1.7028081
test_id_5084,1.7330303
test_id_5085,2.0109563
test_id_5086,1.328534
test_id_5087,2.2772474
test_id_5088,1.8047585
test_id_5089,1.9394761
test_id_5090,3.0568054
test_id_5091,1.8715587
test_id_5092,1.4736127
test_id_5093,1.6590096
test_id_5094,1.599132
test_id_5095,2.1278589
test_id_5096,1.4769182
test_id_5097,1.5461037
test_id_5098,1.5796133
test_id_5099,1.8455254
test_id_5100,1.3450111
test_id_5101,7.2718267
test_id_5102,1.6954823
test_id_5103,1.481454
test_id_5104,1.3631089
test_id_5105,1.5328382
test_id_5106,1.733365
test_id_5107,1.6103745
test_id_5108,1.6338538
test_id_5109,1.5772493
test_id_5110,1.6005563
test_id_5111,1.6108823
test_id_5112,1.8995534
test_id_5113,1.5097454
test_id_5114,1.6915634
test_id_5115,1.984997
test_id_5116,1.6668876
test_id_5117,1.917276
test_id_5118,1.9539646
test_id_5119,1.5971105
test_id_5120,1.9773861
test_id_5121,3.419014
test_id_5122,1.5285157
test_id_5123,1.7762167
test_id_5124,1.9017092
test_id_5125,1.8970078
test_id_5126,4.150248
test_id_5127,1.4420847
test_id_5128,2.0348272
test_id_5129,1.6919188
test_id_5130,1.9131197
test_id_5131,1.922735
test_id_5132,2.976051
test_id_5133,2.341815
test_id_5134,1.653556
test_id_5135,1.8328472
test_id_5136,1.9688548
test_id_5137,1.8018758
test_id_5138,1.3476505
test_id_5139,2.113954
test_id_5140,2.2568274
test_id_5141,1.5203961
test_id_5142,4.0547056
test_id_5143,1.9185745
test_id_5144,1.3429297
test_id_5145,1.7710451
test_id_5146,1.2881043
test_id_5147,1.3676646
test_id_5148,1.8358177
test_id_5149,3.5150092
test_id_5150,1.5759891
test_id_5151,2.0795057
test_id_5152,1.729524
test_id_5153,1.4375967
test_id_5154,1.7257556
test_id_5155,1.5127932
test_id_5156,1.6774731
test_id_5157,1.4071348
test_id_5158,1.5500646
test_id_5159,1.3844246
test_id_5160,1.6688012
test_id_5161,1.9882586
test_id_5162,1.4973832
test_id_5163,1.9651865
test_id_5164,2.0192754
test_id_5165,1.5352186
test_id_5166,2.8108106
test_id_5167,1.8696641
test_id_5168,1.6710687
test_id_5169,1.588717
test_id_5170,5.3865433
test_id_5171,1.7228372
test_id_5172,1.9317672
test_id_5173,1.6025344
test_id_5174,1.3769127
test_id_5175,1.5503503
test_id_5176,1.6626368
test_id_5177,1.7779143
test_id_5178,1.5396347
test_id_5179,1.631673
test_id_5180,1.7052641
test_id_5181,1.7220083
test_id_5182,2.1244173
test_id_5183,1.1978447
test_id_5184,1.8691188
test_id_5185,2.121063
test_id_5186,1.8088139
test_id_5187,1.6498222
test_id_5188,1.4494407
test_id_5189,1.6565635
test_id_5190,1.6977735
test_id_5191,1.688163
test_id_5192,1.5632164
test_id_5193,1.9621804
test_id_5194,1.4729209
test_id_5195,1.9444416
test_id_5196,1.7979656
test_id_5197,1.3358258
test_id_5198,2.0488725
test_id_5199,1.991337
test_id_5200,1.8880715
test_id_5201,1.977092
test_id_5202,1.5379101
test_id_5203,1.7957
test_id_5204,1.5013334
test_id_5205,1.3061427
test_id_5206,2.0518537
test_id_5207,2.7609131
test_id_5208,1.5727307
test_id_5209,1.4657658
test_id_5210,1.547214
test_id_5211,1.3282309
test_id_5212,1.5643567
test_id_5213,1.7133126
test_id_5214,2.5466201
test_id_5215,1.5423293
test_id_5216,2.0145981
test_id_5217,1.727643
test_id_5218,3.3180666
test_id_5219,11.343181
test_id_5220,1.6012735
test_id_5221,1.7781585
test_id_5222,2.6034122
test_id_5223,2.7668436
test_id_5224,1.8408082
test_id_5225,1.96338
test_id_5226,1.5261259
test_id_5227,1.5295968
test_id_5228,1.4131547
test_id_5229,2.0795214
test_id_5230,2.087483
test_id_5231,1.6805496
test_id_5232,2.9680972
test_id_5233,1.3419629
test_id_5234,1.7606755
test_id_5235,1.8719933
test_id_5236,2.0147324
test_id_5237,1.4356366
test_id_5238,1.5754274
test_id_5239,2.1750433
test_id_5240,2.0146115
test_id_5241,1.7202356
test_id_5242,1.9601704
test_id_5243,1.3231246
test_id_5244,2.125612
test_id_5245,1.6921562
test_id_5246,1.6229874
test_id_5247,3.674258
test_id_5248,1.6668551
test_id_5249,1.6780881
test_id_5250,1.7666522
test_id_5251,1.7579771
test_id_5252,4.06176
test_id_5253,1.5309627
test_id_5254,1.677862
test_id_5255,1.6070944
test_id_5256,1.6535796
test_id_5257,1.408434
test_id_5258,1.5322932
test_id_5259,1.5973176
test_id_5260,1.2225306
test_id_5261,1.5934974
test_id_5262,2.004622
test_id_5263,2.9299839
test_id_5264,1.5332856
test_id_5265,1.6473979
test_id_5266,1.65484
test_id_5267,1.7425374
test_id_5268,1.7350643
test_id_5269,1.3836559
test_id_5270,1.9155948
test_id_5271,1.9994574
test_id_5272,1.7124261
test_id_5273,1.7003953
test_id_5274,1.5284804
test_id_5275,1.648037
test_id_5276,1.7068497
test_id_5277,9.676554
test_id_5278,9.109693
test_id_5279,1.7942145
test_id_5280,1.6427784
test_id_5281,1.5913831
test_id_5282,1.539628
test_id_5283,2.1278954
test_id_5284,1.4543132
test_id_5285,1.9836117
test_id_5286,1.667939
test_id_5287,1.8002406
test_id_5288,1.8381718
test_id_5289,1.5342083
test_id_5290,1.7955449
test_id_5291,1.525433
test_id_5292,1.9620605
test_id_5293,1.2511042
test_id_5294,1.6777776
test_id_5295,1.4220933
test_id_5296,1.7374529
test_id_5297,1.2021011
test_id_5298,1.4401988
test_id_5299,1.6883818
test_id_5300,1.5465165
test_id_5301,1.8843893
test_id_5302,1.6805019
test_id_5303,1.7381169
test_id_5304,1.7638531
test_id_5305,1.787819
test_id_5306,1.5037371
test_id_5307,1.4882311
test_id_5308,1.7345229
test_id_5309,1.6625625
test_id_5310,1.8890407
test_id_5311,1.5772095
test_id_5312,1.6610662
test_id_5313,1.3358581
test_id_5314,38.426205
test_id_5315,1.5447924
test_id_5316,1.9633344
test_id_5317,1.6409428
test_id_5318,1.8926913
test_id_5319,1.839573
test_id_5320,2.5757196
test_id_5321,1.3170172
test_id_5322,1.6994841
test_id_5323,1.5684593
test_id_5324,1.3663342
test_id_5325,1.5730902
test_id_5326,1.6236833
test_id_5327,2.5089238
test_id_5328,1.9922669
test_id_5329,1.7836314
test_id_5330,1.9820484
test_id_5331,1.6727681
test_id_5332,3.5337598
test_id_5333,1.7482985
test_id_5334,2.5636585
test_id_5335,1.8737714
test_id_5336,1.4732808
test_id_5337,1.774213
test_id_5338,1.6691011
test_id_5339,1.7330152
test_id_5340,2.4024
test_id_5341,1.4266489
test_id_5342,1.8071102
test_id_5343,2.162826
test_id_5344,1.9877919
test_id_5345,1.6467998
test_id_5346,1.5344487
test_id_5347,1.548093
test_id_5348,1.4964995
test_id_5349,1.9923048
test_id_5350,1.8070279
test_id_5351,1.9159313
test_id_5352,1.6919998
test_id_5353,1.4893799
test_id_5354,2.0329087
test_id_5355,2.120472
test_id_5356,1.4154111
test_id_5357,2.9559395
test_id_5358,2.351407
test_id_5359,1.5037371
test_id_5360,2.004968
test_id_5361,1.6068202
test_id_5362,1.6632613
test_id_5363,1.5241026
test_id_5364,1.5406932
test_id_5365,1.7058316
test_id_5366,1.9758928
test_id_5367,1.5869272
test_id_5368,1.5330518
test_id_5369,2.0004466
test_id_5370,1.6319689
test_id_5371,1.9417367
test_id_5372,1.7071232
test_id_5373,1.7716755
test_id_5374,2.769315
test_id_5375,1.5731878
test_id_5376,1.3179556
test_id_5377,1.4454186
test_id_5378,1.2215348
test_id_5379,1.8705997
test_id_5380,1.7061968
test_id_5381,1.7435442
test_id_5382,1.5765184
test_id_5383,2.0334795
test_id_5384,1.8282956
test_id_5385,1.3703281
test_id_5386,1.9934148
test_id_5387,2.1227336
test_id_5388,1.8591621
test_id_5389,63.0543
test_id_5390,44.156685
test_id_5391,47.604195
test_id_5392,124.9257
test_id_5393,133.59915
test_id_5394,126.66642
test_id_5395,170.27669
test_id_5396,205.56221
test_id_5397,153.48679
test_id_5398,220.5369
test_id_5399,50.58944
test_id_5400,47.029255
test_id_5401,335.50653
test_id_5402,206.04547
test_id_5403,177.82579
test_id_5404,124.16193
test_id_5405,142.55067
test_id_5406,135.83696
test_id_5407,112.08458
test_id_5408,122.3378
test_id_5409,70.9799
test_id_5410,40.98944
test_id_5411,107.44019
test_id_5412,38.52438
test_id_5413,210.86519
test_id_5414,58.506805
test_id_5415,69.50231
test_id_5416,25.48288
test_id_5417,29.13542
test_id_5418,246.95541
test_id_5419,48.595608
test_id_5420,118.21882
test_id_5421,20.09743
test_id_5422,93.65849
test_id_5423,64.395706
test_id_5424,58.790417
test_id_5425,70.87443
test_id_5426,76.66295
test_id_5427,28.726902
test_id_5428,152.59521
test_id_5429,122.53678
test_id_5430,90.12649
test_id_5431,78.01526
test_id_5432,161.74597
test_id_5433,96.64971
test_id_5434,59.922928
test_id_5435,41.767498
test_id_5436,64.956055
test_id_5437,51.00374
test_id_5438,148.82977
test_id_5439,69.9778
test_id_5440,133.66801
test_id_5441,35.030552
test_id_5442,128.6971
test_id_5443,63.819
test_id_5444,68.40224
test_id_5445,48.296307
test_id_5446,54.83252
test_id_5447,81.302605
test_id_5448,128.61742
test_id_5449,96.56569
test_id_5450,27.059807
test_id_5451,106.7659
test_id_5452,118.591965
test_id_5453,48.57701
test_id_5454,112.467766
test_id_5455,56.45211
test_id_5456,49.850002
test_id_5457,42.306698
test_id_5458,169.90187
test_id_5459,18.587193
test_id_5460,31.6872
test_id_5461,48.276844
test_id_5462,49.864685
test_id_5463,61.443916
test_id_5464,63.16677
test_id_5465,45.253605
test_id_5466,71.47377
test_id_5467,67.837
test_id_5468,64.27815
test_id_5469,105.425644
test_id_5470,80.09944
test_id_5471,68.05653
test_id_5472,129.30127
test_id_5473,125.25605
test_id_5474,53.903473
test_id_5475,23.013256
test_id_5476,119.694626
test_id_5477,58.000458
test_id_5478,114.51282
test_id_5479,107.41913
test_id_5480,165.58334
test_id_5481,190.71318
test_id_5482,152.47647
test_id_5483,80.53038
test_id_5484,155.66998
test_id_5485,137.79451
test_id_5486,213.6931
test_id_5487,89.04286
test_id_5488,46.1677
test_id_5489,198.26695
test_id_5490,152.63962
test_id_5491,171.861
test_id_5492,63.090553
test_id_5493,83.26908
test_id_5494,155.56989
test_id_5495,148.40059
test_id_5496,216.12709
test_id_5497,205.49109
test_id_5498,171.8112
test_id_5499,23.672375
test_id_5500,145.19362
test_id_5501,113.43193
test_id_5502,73.637146
test_id_5503,68.62256
test_id_5504,86.854385
test_id_5505,164.64255
test_id_5506,165.97787
test_id_5507,149.7723
test_id_5508,116.24726
test_id_5509,136.7193
test_id_5510,33.969826
test_id_5511,52.181396
test_id_5512,137.58946
test_id_5513,184.93048
test_id_5514,165.68326
test_id_5515,185.7645
test_id_5516,195.30202
test_id_5517,128.26341
test_id_5518,188.04866
test_id_5519,180.20471
test_id_5520,24.603664
test_id_5521,48.730568
test_id_5522,69.78756
test_id_5523,36.100426
test_id_5524,64.59482
test_id_5525,46.79075
test_id_5526,65.65699
test_id_5527,32.18102
test_id_5528,82.00347
test_id_5529,16.842733
test_id_5530,100.71964
test_id_5531,119.15038
test_id_5532,213.55148
test_id_5533,216.77596
test_id_5534,183.28922
test_id_5535,97.91737
test_id_5536,142.23535
test_id_5537,36.44041
test_id_5538,73.69202
test_id_5539,124.04619
test_id_5540,111.20484
test_id_5541,44.32197
test_id_5542,104.77352
test_id_5543,145.75342
test_id_5544,117.563065
test_id_5545,121.215904
test_id_5546,171.57271
test_id_5547,44.10125
test_id_5548,36.91448
test_id_5549,81.72394
test_id_5550,115.32707
test_id_5551,70.49884
test_id_5552,134.59686
test_id_5553,106.16783
test_id_5554,57.905743
test_id_5555,117.270004
test_id_5556,54.764935
test_id_5557,174.15886
test_id_5558,106.91049
test_id_5559,222.07008
test_id_5560,225.01274
test_id_5561,228.04428
test_id_5562,250.8168
test_id_5563,79.54471
test_id_5564,160.10735
test_id_5565,160.83577
test_id_5566,69.45598
test_id_5567,172.82053
test_id_5568,78.51654
test_id_5569,136.78908
test_id_5570,172.56139
test_id_5571,174.33577
test_id_5572,108.11609
test_id_5573,20.70558
test_id_5574,133.42087
test_id_5575,57.76438
test_id_5576,147.39279
test_id_5577,95.92932
test_id_5578,37.597336
test_id_5579,81.967026
test_id_5580,103.79946
test_id_5581,91.03944
test_id_5582,82.32852
test_id_5583,73.217636
test_id_5584,154.95236
test_id_5585,255.01193
test_id_5586,93.84146
test_id_5587,22.586576
test_id_5588,49.661438
test_id_5589,216.11218
test_id_5590,151.69617
test_id_5591,211.95251
test_id_5592,17.033298
test_id_5593,46.262817
test_id_5594,29.261477
test_id_5595,103.39583
test_id_5596,44.977135
test_id_5597,25.215214
test_id_5598,205.85277
test_id_5599,215.82568
test_id_5600,194.63031
test_id_5601,180.82336
test_id_5602,118.75076
test_id_5603,87.36415
test_id_5604,83.31793
test_id_5605,27.141224
test_id_5606,195.57356
test_id_5607,118.60948
test_id_5608,108.99404
test_id_5609,139.66666
test_id_5610,82.20209
test_id_5611,135.72185
test_id_5612,216.21732
test_id_5613,188.28687
test_id_5614,193.06815
test_id_5615,145.39044
test_id_5616,184.00528
test_id_5617,183.31548
test_id_5618,61.007782
test_id_5619,58.523
test_id_5620,128.57402
test_id_5621,66.89435
test_id_5622,180.68225
test_id_5623,129.89467
test_id_5624,207.34406
test_id_5625,222.66855
test_id_5626,40.334747
test_id_5627,195.7245
test_id_5628,96.361404
test_id_5629,98.66855
test_id_5630,169.02843
test_id_5631,89.69693
test_id_5632,30.873196
test_id_5633,36.57844
test_id_5634,80.03687
test_id_5635,73.54605
test_id_5636,91.53107
test_id_5637,262.9195
test_id_5638,148.33243
test_id_5639,91.946594
test_id_5640,112.206894
test_id_5641,44.10597
test_id_5642,48.374653
test_id_5643,51.565125
test_id_5644,173.36234
test_id_5645,119.869316
test_id_5646,100.66192
test_id_5647,73.00836
test_id_5648,50.97555
test_id_5649,31.355326
test_id_5650,177.47708
test_id_5651,135.93433
test_id_5652,83.663635
test_id_5653,104.57996
test_id_5654,179.04083
test_id_5655,53.68087
test_id_5656,81.28544
test_id_5657,55.834595
test_id_5658,24.35509
test_id_5659,26.989326
test_id_5660,119.9292
test_id_5661,120.072845
test_id_5662,125.609436
test_id_5663,74.31104
test_id_5664,77.54839
test_id_5665,31.036535
test_id_5666,39.432877
test_id_5667,93.97374
test_id_5668,75.721725
test_id_5669,44.01288
test_id_5670,86.26051
test_id_5671,118.19429
test_id_5672,37.536476
test_id_5673,89.055534
test_id_5674,95.58638
test_id_5675,240.88995
test_id_5676,75.31402
test_id_5677,137.59949
test_id_5678,43.30439
test_id_5679,109.07652
test_id_5680,184.96309
test_id_5681,48.631474
test_id_5682,56.36417
test_id_5683,188.03613
test_id_5684,198.26869
test_id_5685,191.70107
test_id_5686,128.50752
test_id_5687,85.38804
test_id_5688,55.916622
test_id_5689,123.13508
test_id_5690,106.50345
test_id_5691,35.591072
test_id_5692,87.46084
test_id_5693,48.409866
test_id_5694,91.46916
test_id_5695,92.39128
test_id_5696,199.5576
test_id_5697,141.77565
test_id_5698,165.96051
test_id_5699,63.01602
test_id_5700,159.95343
test_id_5701,179.36986
test_id_5702,123.482254
test_id_5703,143.23677
test_id_5704,137.4112
test_id_5705,119.676544
test_id_5706,104.74762
test_id_5707,132.5256
test_id_5708,54.31411
test_id_5709,23.041092
test_id_5710,90.916565
test_id_5711,23.933495
test_id_5712,44.339302
test_id_5713,101.14998
test_id_5714,62.608665
test_id_5715,72.029495
test_id_5716,131.48448
test_id_5717,60.194275
test_id_5718,26.193424
test_id_5719,88.000275
test_id_5720,84.0971
test_id_5721,68.29371
test_id_5722,45.405224
test_id_5723,122.230034
test_id_5724,186.69649
test_id_5725,178.91791
test_id_5726,61.334602
test_id_5727,85.84897
test_id_5728,115.77133
test_id_5729,128.85034
test_id_5730,223.80621
test_id_5731,40.662857
test_id_5732,117.50632
test_id_5733,78.14954
test_id_5734,146.95581
test_id_5735,150.49928
test_id_5736,126.947845
test_id_5737,191.18198
test_id_5738,48.019302
test_id_5739,87.648155
test_id_5740,43.044384
test_id_5741,129.20686
test_id_5742,59.09951
test_id_5743,106.901
test_id_5744,23.233461
test_id_5745,28.346964
test_id_5746,68.22289
test_id_5747,81.8768
test_id_5748,63.652393
test_id_5749,65.96029
test_id_5750,99.34767
test_id_5751,74.6482
test_id_5752,35.377796
test_id_5753,86.6082
test_id_5754,75.93352
test_id_5755,107.40802
test_id_5756,251.51187
test_id_5757,217.61278
test_id_5758,141.98097
test_id_5759,187.80338
test_id_5760,155.26398
test_id_5761,47.248726
test_id_5762,117.82829
test_id_5763,125.58694
test_id_5764,138.9119
test_id_5765,242.59021
test_id_5766,235.41739
test_id_5767,49.83571
test_id_5768,137.78627
test_id_5769,177.58649
test_id_5770,33.314728
test_id_5771,165.03606
test_id_5772,48.85472
test_id_5773,71.48766
test_id_5774,89.255905
test_id_5775,63.581806
test_id_5776,157.18652
test_id_5777,164.43427
test_id_5778,147.32191
test_id_5779,163.3837
test_id_5780,86.374794
test_id_5781,172.85883
test_id_5782,94.10778
test_id_5783,172.27103
test_id_5784,110.0329
test_id_5785,106.85352
test_id_5786,106.362755
test_id_5787,56.778816
test_id_5788,144.63249
test_id_5789,125.586296
test_id_5790,49.546345
test_id_5791,63.146317
test_id_5792,127.12558
test_id_5793,33.54621
test_id_5794,68.91658
test_id_5795,195.39409
test_id_5796,200.6634
test_id_5797,33.32064
test_id_5798,15.9769
test_id_5799,53.601852
test_id_5800,41.92291
test_id_5801,67.51489
test_id_5802,61.912544
test_id_5803,119.28935
test_id_5804,181.30327
test_id_5805,245.28293
test_id_5806,131.52737
test_id_5807,178.24927
test_id_5808,35.292877
test_id_5809,178.48679
test_id_5810,170.20636
test_id_5811,84.93361
test_id_5812,90.28874
test_id_5813,69.15432
test_id_5814,152.4924
test_id_5815,60.61647
test_id_5816,134.83444
test_id_5817,65.40289
test_id_5818,89.842514
test_id_5819,168.14056
test_id_5820,145.59482
test_id_5821,14.379011
test_id_5822,57.502216
test_id_5823,32.46213
test_id_5824,165.01346
test_id_5825,68.82542
test_id_5826,98.57735
test_id_5827,29.200615
test_id_5828,86.652664
test_id_5829,46.931435
test_id_5830,71.50402
test_id_5831,66.779785
test_id_5832,92.59484
test_id_5833,62.7168
test_id_5834,37.090736
test_id_5835,25.600986
test_id_5836,118.633675
test_id_5837,149.56598
test_id_5838,48.676086
test_id_5839,66.92183
test_id_5840,102.19999
test_id_5841,29.937729
test_id_5842,35.56208
test_id_5843,85.947014
test_id_5844,253.12677
test_id_5845,258.13547
test_id_5846,112.7828
test_id_5847,64.08118
test_id_5848,65.93129
test_id_5849,75.05313
test_id_5850,124.77811
test_id_5851,162.97789
test_id_5852,232.84363
test_id_5853,92.54292
test_id_5854,128.25955
test_id_5855,21.372587
test_id_5856,67.560814
test_id_5857,70.71159
test_id_5858,245.55211
test_id_5859,237.05057
test_id_5860,97.58945
test_id_5861,31.611206
test_id_5862,124.74532
test_id_5863,123.18922
test_id_5864,122.85005
test_id_5865,32.67993
test_id_5866,137.82932
test_id_5867,31.456007
test_id_5868,185.64517
test_id_5869,66.007614
test_id_5870,52.34931
test_id_5871,32.9152
test_id_5872,51.122696
test_id_5873,20.806921
test_id_5874,21.377048
test_id_5875,112.13218
test_id_5876,113.70628
test_id_5877,124.40625
test_id_5878,82.98529
test_id_5879,52.86437
test_id_5880,43.66688
test_id_5881,63.32425
test_id_5882,81.11704
test_id_5883,55.479473
test_id_5884,31.482983
test_id_5885,53.704037
test_id_5886,48.062275
test_id_5887,49.086372
test_id_5888,110.42836
test_id_5889,77.56528
test_id_5890,67.983665
test_id_5891,27.577145
test_id_5892,111.14152
test_id_5893,34.68395
test_id_5894,36.585484
test_id_5895,80.93629
test_id_5896,49.109814
test_id_5897,152.93062
test_id_5898,191.02873
test_id_5899,119.994064
test_id_5900,16.895023
test_id_5901,71.35485
test_id_5902,71.819984
test_id_5903,44.376797
